review_id,product_id,reviewer_id,review_text,rating,date,is_fake
REV00823,Neck Massager Electric,R5092,"Broke after one month, disappointed.",2,2024-03-02 15:00:00,0
REV00867,Neck Massager Electric,R5848,"Best purchase I've made this year, highly recommend.",4,2024-02-04 20:00:00,0
REV00047,Bluetooth Speaker X1,R3281,"Very solid build quality, happy with my purchase.",4,2024-01-09 10:00:00,0
REV01374,Coffee Grinder Manual,R3311,"Shipped fast, packaging was good, product works well.",5,2024-05-16 00:00:00,0
REV01738,Silk Sleep Mask,R7045,"It's okay, does the job but nothing special.",5,2024-02-21 13:00:00,0
REV00992,Air Purifier Mini,R8030,"Good value for the price, would buy again.",5,2024-03-18 09:00:00,0
REV00877,Neck Massager Electric,R9067,Superb! Excellent! World class! Highly recommended!,5,2024-03-29 18:05:00,1
REV00774,USB-C Hub 7-Port,R9070,AMAZING!!! Best product EVER!!! Buy it NOW!!!,5,2024-03-17 08:11:00,1
REV01220,Portable Charger 20000mAh,R9128,Phenomenal quality! Buy it today you won't regret it!,5,2024-04-06 06:10:00,1
REV02035,Bamboo Cutting Board,R4575,"Shipped fast, packaging was good, product works well.",5,2024-04-30 08:00:00,0
REV00005,Bluetooth Speaker X1,R7216,"Returned it, color was completely different.",5,2024-05-30 08:00:00,0
REV01004,Air Purifier Mini,R5866,"Used it for two weeks now, still holding up.",4,2024-06-23 00:00:00,0
REV01754,Silk Sleep Mask,R6070,Customer service was helpful when I had an issue.,5,2024-02-19 03:00:00,0
REV00264,Yoga Mat Ultra,R9161,This is the greatest thing I have ever purchased!!!,5,2024-04-15 09:20:00,1
REV01698,Cable Organizer Box,R9008,5 stars! Perfect in every way! Must buy immediately!,5,2024-02-08 11:21:00,1
REV01880,Resistance Bands Set,R2166,"Shipped fast, packaging was good, product works well.",5,2024-01-31 07:00:00,0
REV00444,Mechanical Keyboard RGB,R4695,The smell is a bit odd but goes away after a day.,3,2024-04-21 02:00:00,0
REV01003,Air Purifier Mini,R2014,"Broke after one month, disappointed.",5,2024-04-28 16:00:00,0
REV01078,Smart Watch Fitness,R8883,"Very solid build quality, happy with my purchase.",4,2024-03-28 05:00:00,0
REV00838,Neck Massager Electric,R6746,"Great product, works exactly as described.",5,2024-02-14 03:00:00,0
REV01823,Silk Sleep Mask,R3593,"Used it for two weeks now, still holding up.",2,2024-02-09 05:00:00,0
REV00305,Yoga Mat Ultra,R9094,Superb! Excellent! World class! Highly recommended!,5,2024-04-15 16:52:00,1
REV01366,Coffee Grinder Manual,R7038,"Used it for two weeks now, still holding up.",3,2024-04-21 12:00:00,0
REV01584,Laptop Stand Aluminum,R8308,"Returned it, color was completely different.",4,2024-01-06 18:00:00,0
REV00314,Stainless Steel Water Bottle,R6952,"Broke after one month, disappointed.",4,2024-06-27 17:00:00,0
REV00150,LED Desk Lamp Pro,R4137,"Shipped fast, packaging was good, product works well.",3,2024-05-18 02:00:00,0
REV01149,Portable Charger 20000mAh,R8638,"My kids love it, perfect size for them.",2,2024-02-09 10:00:00,0
REV01214,Portable Charger 20000mAh,R9054,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-04-06 07:18:00,1
REV00575,Wireless Mouse Slim,R7297,"Average quality, expected better at this price point.",2,2024-03-23 09:00:00,0
REV00051,Bluetooth Speaker X1,R9119,Outstanding product! Perfect! Amazing! Buy buy buy!,5,2024-03-18 09:49:00,1
REV01579,Laptop Stand Aluminum,R1299,"Shipped fast, packaging was good, product works well.",3,2024-05-12 21:00:00,0
REV00727,USB-C Hub 7-Port,R4407,Not what I expected based on the photos.,2,2024-03-29 00:00:00,0
REV00834,Neck Massager Electric,R6723,"Average quality, expected better at this price point.",2,2024-06-15 21:00:00,0
REV01378,Coffee Grinder Manual,R3705,Works fine but the instructions are terrible.,5,2024-04-05 14:00:00,0
REV01116,Smart Watch Fitness,R8572,"Best purchase I've made this year, highly recommend.",4,2024-05-21 13:00:00,0
REV01167,Portable Charger 20000mAh,R7350,The smell is a bit odd but goes away after a day.,5,2024-05-17 22:00:00,0
REV00471,Mechanical Keyboard RGB,R1391,"It's okay, does the job but nothing special.",5,2024-02-18 09:00:00,0
REV00972,Air Purifier Mini,R5691,"Best purchase I've made this year, highly recommend.",5,2024-05-17 21:00:00,0
REV00654,Phone Stand Adjustable,R8917,"Returned it, color was completely different.",5,2024-03-27 08:00:00,0
REV00400,Stainless Steel Water Bottle,R9120,5 stars! Perfect in every way! Must buy immediately!,5,2024-04-18 12:02:00,1
REV00512,Mechanical Keyboard RGB,R2381,"Very solid build quality, happy with my purchase.",4,2024-06-06 17:00:00,0
REV00321,Stainless Steel Water Bottle,R3732,"Great product, works exactly as described.",2,2024-06-12 19:00:00,0
REV00020,Bluetooth Speaker X1,R8724,"Very solid build quality, happy with my purchase.",3,2024-04-12 08:00:00,0
REV00685,Phone Stand Adjustable,R7336,"My kids love it, perfect size for them.",4,2024-06-03 19:00:00,0
REV00036,Bluetooth Speaker X1,R8198,"Very solid build quality, happy with my purchase.",5,2024-05-05 00:00:00,0
REV00903,Neck Massager Electric,R9122,Life changing product! Everyone should own one!!!,5,2024-03-30 08:15:00,1
REV01811,Silk Sleep Mask,R6590,"Good value for the price, would buy again.",4,2024-06-09 00:00:00,0
REV00828,Neck Massager Electric,R8771,"Great product, works exactly as described.",5,2024-03-08 06:00:00,0
REV01830,Silk Sleep Mask,R4882,"Average quality, expected better at this price point.",5,2024-05-09 10:00:00,0
REV00408,Stainless Steel Water Bottle,R9146,Superb! Excellent! World class! Highly recommended!,5,2024-04-16 05:36:00,1
REV00921,Neck Massager Electric,R9145,Phenomenal quality! Buy it today you won't regret it!,5,2024-03-28 03:51:00,1
REV00538,Wireless Mouse Slim,R3777,"It's okay, does the job but nothing special.",5,2024-01-25 12:00:00,0
REV00759,USB-C Hub 7-Port,R1935,Customer service was helpful when I had an issue.,2,2024-05-06 17:00:00,0
REV01940,Bamboo Cutting Board,R3641,"Broke after one month, disappointed.",4,2024-01-06 10:00:00,0
REV01063,Smart Watch Fitness,R3315,Works fine but the instructions are terrible.,4,2024-01-27 16:00:00,0
REV01200,Portable Charger 20000mAh,R9157,Phenomenal quality! Buy it today you won't regret it!,5,2024-04-06 13:31:00,1
REV00246,Yoga Mat Ultra,R7999,"Good value for the price, would buy again.",5,2024-02-04 02:00:00,0
REV01417,Coffee Grinder Manual,R4023,The smell is a bit odd but goes away after a day.,4,2024-05-22 23:00:00,0
REV01128,Portable Charger 20000mAh,R6817,"My kids love it, perfect size for them.",5,2024-05-02 18:00:00,0
REV00785,USB-C Hub 7-Port,R9109,This is the greatest thing I have ever purchased!!!,5,2024-03-17 06:18:00,1
REV01774,Silk Sleep Mask,R7509,"My kids love it, perfect size for them.",3,2024-02-26 09:00:00,0
REV00490,Mechanical Keyboard RGB,R4170,"Shipped fast, packaging was good, product works well.",4,2024-01-07 23:00:00,0
REV00155,LED Desk Lamp Pro,R3446,"Great product, works exactly as described.",5,2024-04-07 15:00:00,0
REV00962,Air Purifier Mini,R2399,"Very solid build quality, happy with my purchase.",1,2024-05-02 06:00:00,0
REV00854,Neck Massager Electric,R8094,"Very solid build quality, happy with my purchase.",5,2024-01-12 12:00:00,0
REV01312,Foam Roller Set,R7260,Not what I expected based on the photos.,3,2024-05-27 08:00:00,0
REV00626,Phone Stand Adjustable,R6509,"My kids love it, perfect size for them.",4,2024-05-27 10:00:00,0
REV00686,Phone Stand Adjustable,R4690,"Average quality, expected better at this price point.",3,2024-03-24 00:00:00,0
REV01588,Laptop Stand Aluminum,R5444,Customer service was helpful when I had an issue.,2,2024-06-08 17:00:00,0
REV00570,Wireless Mouse Slim,R1820,"Average quality, expected better at this price point.",3,2024-05-15 07:00:00,0
REV01944,Bamboo Cutting Board,R8979,Not what I expected based on the photos.,5,2024-04-21 06:00:00,0
REV00018,Bluetooth Speaker X1,R3656,Customer service was helpful when I had an issue.,3,2024-06-12 22:00:00,0
REV00128,LED Desk Lamp Pro,R8395,"Broke after one month, disappointed.",5,2024-04-17 21:00:00,0
REV01347,Coffee Grinder Manual,R1782,"Shipped fast, packaging was good, product works well.",4,2024-01-21 06:00:00,0
REV01280,Foam Roller Set,R4282,Works fine but the instructions are terrible.,4,2024-06-04 01:00:00,0
REV02004,Bamboo Cutting Board,R6013,The smell is a bit odd but goes away after a day.,4,2024-01-06 00:00:00,0
REV00928,Air Purifier Mini,R5805,"Great product, works exactly as described.",1,2024-02-15 10:00:00,0
REV00981,Air Purifier Mini,R8155,Customer service was helpful when I had an issue.,4,2024-03-24 08:00:00,0
REV02000,Bamboo Cutting Board,R2093,Not what I expected based on the photos.,5,2024-03-22 14:00:00,0
REV00191,LED Desk Lamp Pro,R1141,Not what I expected based on the photos.,4,2024-06-14 22:00:00,0
REV01140,Portable Charger 20000mAh,R2663,"Great product, works exactly as described.",5,2024-05-21 01:00:00,0
REV00993,Air Purifier Mini,R2867,"Very solid build quality, happy with my purchase.",5,2024-06-27 21:00:00,0
REV01991,Bamboo Cutting Board,R7719,"Broke after one month, disappointed.",5,2024-03-26 22:00:00,0
REV01685,Cable Organizer Box,R9075,WOW! Exceeded ALL expectations! 10/10 recommend!!!,5,2024-02-08 01:09:00,1
REV00607,Wireless Mouse Slim,R7688,"Great product, works exactly as described.",4,2024-03-19 23:00:00,0
REV00181,LED Desk Lamp Pro,R8533,"Good value for the price, would buy again.",4,2024-05-13 20:00:00,0
REV00302,Yoga Mat Ultra,R9142,Outstanding product! Perfect! Amazing! Buy buy buy!,5,2024-04-16 06:48:00,1
REV00497,Mechanical Keyboard RGB,R6224,Works fine but the instructions are terrible.,5,2024-02-10 22:00:00,0
REV02029,Bamboo Cutting Board,R4523,Works fine but the instructions are terrible.,4,2024-05-07 08:00:00,0
REV01739,Silk Sleep Mask,R6604,"It's okay, does the job but nothing special.",2,2024-06-22 12:00:00,0
REV01690,Cable Organizer Box,R9099,Outstanding product! Perfect! Amazing! Buy buy buy!,5,2024-02-07 08:31:00,1
REV01665,Cable Organizer Box,R4901,"Shipped fast, packaging was good, product works well.",4,2024-01-30 01:00:00,0
REV00518,Wireless Mouse Slim,R3474,"Good value for the price, would buy again.",5,2024-06-09 17:00:00,0
REV02020,Bamboo Cutting Board,R3726,Customer service was helpful when I had an issue.,2,2024-01-19 03:00:00,0
REV01070,Smart Watch Fitness,R8411,Works fine but the instructions are terrible.,5,2024-05-10 02:00:00,0
REV00477,Mechanical Keyboard RGB,R1655,"Good value for the price, would buy again.",4,2024-02-16 17:00:00,0
REV00158,LED Desk Lamp Pro,R6563,"Broke after one month, disappointed.",4,2024-05-04 00:00:00,0
REV01244,Foam Roller Set,R2103,"My kids love it, perfect size for them.",4,2024-01-12 04:00:00,0
REV01196,Portable Charger 20000mAh,R9091,Phenomenal quality! Buy it today you won't regret it!,5,2024-04-06 18:31:00,1
REV00017,Bluetooth Speaker X1,R8580,"Broke after one month, disappointed.",3,2024-02-11 14:00:00,0
REV01536,Laptop Stand Aluminum,R6351,"Shipped fast, packaging was good, product works well.",3,2024-02-23 01:00:00,0
REV01073,Smart Watch Fitness,R3561,"It's okay, does the job but nothing special.",5,2024-01-11 09:00:00,0
REV02007,Bamboo Cutting Board,R2222,"Broke after one month, disappointed.",4,2024-04-12 19:00:00,0
REV00547,Wireless Mouse Slim,R8144,"Returned it, color was completely different.",5,2024-05-29 09:00:00,0
REV01540,Laptop Stand Aluminum,R6733,"My kids love it, perfect size for them.",5,2024-06-21 09:00:00,0
REV00659,Phone Stand Adjustable,R2895,"Shipped fast, packaging was good, product works well.",5,2024-01-02 13:00:00,0
REV01652,Cable Organizer Box,R2385,"Average quality, expected better at this price point.",4,2024-03-07 01:00:00,0
REV01020,Air Purifier Mini,R6374,"Best purchase I've made this year, highly recommend.",3,2024-06-12 10:00:00,0
REV01691,Cable Organizer Box,R9066,AMAZING!!! Best product EVER!!! Buy it NOW!!!,5,2024-02-08 21:25:00,1
REV01505,Ring Light 10-inch,R2661,"Used it for two weeks now, still holding up.",5,2024-03-10 13:00:00,0
REV00960,Air Purifier Mini,R4502,"Great product, works exactly as described.",4,2024-05-05 04:00:00,0
REV01917,Resistance Bands Set,R2251,"My kids love it, perfect size for them.",5,2024-02-15 12:00:00,0
REV00284,Yoga Mat Ultra,R9091,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-04-17 04:04:00,1
REV00798,USB-C Hub 7-Port,R9109,This is the greatest thing I have ever purchased!!!,5,2024-03-16 17:42:00,1
REV01653,Cable Organizer Box,R7626,"Average quality, expected better at this price point.",5,2024-05-26 01:00:00,0
REV00226,Yoga Mat Ultra,R7264,"My kids love it, perfect size for them.",5,2024-06-21 18:00:00,0
REV00027,Bluetooth Speaker X1,R4126,"My kids love it, perfect size for them.",2,2024-06-23 13:00:00,0
REV01803,Silk Sleep Mask,R3828,"Great product, works exactly as described.",2,2024-04-18 08:00:00,0
REV00438,Mechanical Keyboard RGB,R5320,"Returned it, color was completely different.",4,2024-04-28 09:00:00,0
REV01984,Bamboo Cutting Board,R1999,The smell is a bit odd but goes away after a day.,5,2024-06-28 11:00:00,0
REV01389,Coffee Grinder Manual,R5789,"Shipped fast, packaging was good, product works well.",5,2024-03-24 00:00:00,0
REV00230,Yoga Mat Ultra,R3730,Not what I expected based on the photos.,4,2024-05-05 02:00:00,0
REV00038,Bluetooth Speaker X1,R1566,Works fine but the instructions are terrible.,4,2024-01-21 02:00:00,0
REV00750,USB-C Hub 7-Port,R6285,Customer service was helpful when I had an issue.,5,2024-05-04 20:00:00,0
REV01046,Smart Watch Fitness,R1033,"Used it for two weeks now, still holding up.",1,2024-03-23 16:00:00,0
REV01399,Coffee Grinder Manual,R3414,Works fine but the instructions are terrible.,4,2024-01-11 15:00:00,0
REV00470,Mechanical Keyboard RGB,R6299,"Good value for the price, would buy again.",1,2024-05-19 15:00:00,0
REV01722,Cable Organizer Box,R9164,Life changing product! Everyone should own one!!!,5,2024-02-07 08:36:00,1
REV02003,Bamboo Cutting Board,R2838,"Best purchase I've made this year, highly recommend.",5,2024-04-10 12:00:00,0
REV00688,Phone Stand Adjustable,R4113,"Average quality, expected better at this price point.",4,2024-04-20 05:00:00,0
REV01877,Resistance Bands Set,R6661,Not what I expected based on the photos.,4,2024-02-03 00:00:00,0
REV00640,Phone Stand Adjustable,R5813,"Used it for two weeks now, still holding up.",5,2024-01-11 02:00:00,0
REV01742,Silk Sleep Mask,R2376,"Shipped fast, packaging was good, product works well.",5,2024-01-31 08:00:00,0
REV01219,Portable Charger 20000mAh,R9023,Life changing product! Everyone should own one!!!,5,2024-04-06 20:25:00,1
REV01159,Portable Charger 20000mAh,R8503,The smell is a bit odd but goes away after a day.,4,2024-01-11 21:00:00,0
REV01416,Coffee Grinder Manual,R3956,"Returned it, color was completely different.",5,2024-01-21 14:00:00,0
REV01528,Ring Light 10-inch,R7296,"Good value for the price, would buy again.",4,2024-01-14 13:00:00,0
REV01684,Cable Organizer Box,R9178,5 stars! Perfect in every way! Must buy immediately!,5,2024-02-08 01:13:00,1
REV01301,Foam Roller Set,R1079,"It's okay, does the job but nothing special.",4,2024-03-21 13:00:00,0
REV01856,Resistance Bands Set,R4417,"Average quality, expected better at this price point.",5,2024-02-01 20:00:00,0
REV00801,USB-C Hub 7-Port,R9057,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-03-15 18:07:00,1
REV01604,Laptop Stand Aluminum,R7928,"It's okay, does the job but nothing special.",4,2024-05-01 03:00:00,0
REV00161,LED Desk Lamp Pro,R6265,"Average quality, expected better at this price point.",1,2024-05-31 18:00:00,0
REV00957,Air Purifier Mini,R8582,Works fine but the instructions are terrible.,4,2024-02-18 13:00:00,0
REV01187,Portable Charger 20000mAh,R9053,WOW! Exceeded ALL expectations! 10/10 recommend!!!,5,2024-04-04 11:37:00,1
REV00822,Neck Massager Electric,R8820,"Returned it, color was completely different.",5,2024-06-14 01:00:00,0
REV01711,Cable Organizer Box,R9014,Outstanding product! Perfect! Amazing! Buy buy buy!,5,2024-02-08 17:20:00,1
REV00878,Neck Massager Electric,R9040,5 stars! Perfect in every way! Must buy immediately!,5,2024-03-28 16:22:00,1
REV00914,Neck Massager Electric,R9091,Life changing product! Everyone should own one!!!,5,2024-03-30 16:24:00,1
REV00153,LED Desk Lamp Pro,R5784,"Broke after one month, disappointed.",5,2024-02-22 13:00:00,0
REV01870,Resistance Bands Set,R5751,"It's okay, does the job but nothing special.",2,2024-06-27 22:00:00,0
REV01809,Silk Sleep Mask,R6710,"Shipped fast, packaging was good, product works well.",3,2024-01-20 03:00:00,0
REV00510,Mechanical Keyboard RGB,R2608,"Best purchase I've made this year, highly recommend.",2,2024-05-12 09:00:00,0
REV01136,Portable Charger 20000mAh,R4185,Works fine but the instructions are terrible.,5,2024-05-23 07:00:00,0
REV01251,Foam Roller Set,R2373,"Average quality, expected better at this price point.",4,2024-02-16 19:00:00,0
REV01693,Cable Organizer Box,R9051,Superb! Excellent! World class! Highly recommended!,5,2024-02-07 09:28:00,1
REV00104,Bluetooth Speaker X1,R9093,WOW! Exceeded ALL expectations! 10/10 recommend!!!,5,2024-03-16 05:42:00,1
REV01446,Ring Light 10-inch,R1443,"Returned it, color was completely different.",5,2024-01-03 20:00:00,0
REV01444,Ring Light 10-inch,R4412,The smell is a bit odd but goes away after a day.,5,2024-03-26 11:00:00,0
REV01770,Silk Sleep Mask,R3937,Works fine but the instructions are terrible.,3,2024-02-04 14:00:00,0
REV00587,Wireless Mouse Slim,R2151,"Average quality, expected better at this price point.",2,2024-01-23 12:00:00,0
REV01801,Silk Sleep Mask,R2846,"Returned it, color was completely different.",5,2024-06-28 06:00:00,0
REV01144,Portable Charger 20000mAh,R6592,Not what I expected based on the photos.,3,2024-02-19 09:00:00,0
REV00054,Bluetooth Speaker X1,R9048,This is the greatest thing I have ever purchased!!!,5,2024-03-17 09:56:00,1
REV00152,LED Desk Lamp Pro,R1510,Customer service was helpful when I had an issue.,4,2024-04-14 10:00:00,0
REV00404,Stainless Steel Water Bottle,R9014,AMAZING!!! Best product EVER!!! Buy it NOW!!!,5,2024-04-18 13:42:00,1
REV01978,Bamboo Cutting Board,R6592,Customer service was helpful when I had an issue.,4,2024-01-29 10:00:00,0
REV00208,Yoga Mat Ultra,R7262,"Used it for two weeks now, still holding up.",2,2024-03-18 02:00:00,0
REV01930,Resistance Bands Set,R7278,"My kids love it, perfect size for them.",5,2024-05-31 12:00:00,0
REV01683,Cable Organizer Box,R9168,Outstanding product! Perfect! Amazing! Buy buy buy!,5,2024-02-07 17:44:00,1
REV01123,Smart Watch Fitness,R7036,"Best purchase I've made this year, highly recommend.",4,2024-06-28 17:00:00,0
REV01782,Silk Sleep Mask,R4926,"Broke after one month, disappointed.",4,2024-05-09 01:00:00,0
REV00009,Bluetooth Speaker X1,R4100,"Very solid build quality, happy with my purchase.",5,2024-04-27 17:00:00,0
REV01015,Air Purifier Mini,R6547,"Used it for two weeks now, still holding up.",4,2024-04-27 08:00:00,0
REV01829,Silk Sleep Mask,R5474,"Great product, works exactly as described.",5,2024-03-22 04:00:00,0
REV01061,Smart Watch Fitness,R5262,"Average quality, expected better at this price point.",2,2024-03-18 13:00:00,0
REV00453,Mechanical Keyboard RGB,R2953,"Good value for the price, would buy again.",2,2024-03-14 07:00:00,0
REV01676,Cable Organizer Box,R2473,"Average quality, expected better at this price point.",5,2024-05-13 10:00:00,0
REV00254,Yoga Mat Ultra,R6341,"Average quality, expected better at this price point.",5,2024-04-07 12:00:00,0
REV01328,Foam Roller Set,R7433,Customer service was helpful when I had an issue.,5,2024-06-10 16:00:00,0
REV00897,Neck Massager Electric,R9174,Outstanding product! Perfect! Amazing! Buy buy buy!,5,2024-03-28 04:01:00,1
REV01765,Silk Sleep Mask,R3671,"Used it for two weeks now, still holding up.",5,2024-06-22 10:00:00,0
REV00881,Neck Massager Electric,R9091,This is the greatest thing I have ever purchased!!!,5,2024-03-28 12:27:00,1
REV01596,Laptop Stand Aluminum,R7212,"Best purchase I've made this year, highly recommend.",3,2024-03-20 10:00:00,0
REV01924,Resistance Bands Set,R5560,"Great product, works exactly as described.",1,2024-04-23 14:00:00,0
REV00624,Phone Stand Adjustable,R7357,"Used it for two weeks now, still holding up.",5,2024-02-29 17:00:00,0
REV00346,Stainless Steel Water Bottle,R8836,Customer service was helpful when I had an issue.,2,2024-04-05 04:00:00,0
REV01732,Cable Organizer Box,R9179,This is the greatest thing I have ever purchased!!!,5,2024-02-07 06:15:00,1
REV00263,Yoga Mat Ultra,R9009,Life changing product! Everyone should own one!!!,5,2024-04-17 18:37:00,1
REV01635,Cable Organizer Box,R4406,"Shipped fast, packaging was good, product works well.",5,2024-02-04 02:00:00,0
REV01322,Foam Roller Set,R7998,"Returned it, color was completely different.",4,2024-04-17 22:00:00,0
REV01439,Ring Light 10-inch,R7015,"My kids love it, perfect size for them.",5,2024-05-26 12:00:00,0
REV00151,LED Desk Lamp Pro,R4398,Works fine but the instructions are terrible.,3,2024-06-26 04:00:00,0
REV00473,Mechanical Keyboard RGB,R8835,Works fine but the instructions are terrible.,4,2024-04-21 12:00:00,0
REV00641,Phone Stand Adjustable,R8122,"Used it for two weeks now, still holding up.",4,2024-06-20 17:00:00,0
REV02018,Bamboo Cutting Board,R2738,Works fine but the instructions are terrible.,4,2024-02-04 10:00:00,0
REV01918,Resistance Bands Set,R1626,"My kids love it, perfect size for them.",2,2024-03-18 19:00:00,0
REV00551,Wireless Mouse Slim,R2984,"Shipped fast, packaging was good, product works well.",5,2024-06-07 12:00:00,0
REV01812,Silk Sleep Mask,R4636,Not what I expected based on the photos.,4,2024-05-18 04:00:00,0
REV00929,Air Purifier Mini,R5311,"Returned it, color was completely different.",2,2024-06-29 04:00:00,0
REV00489,Mechanical Keyboard RGB,R1929,"Good value for the price, would buy again.",3,2024-03-21 20:00:00,0
REV01845,Resistance Bands Set,R8343,The smell is a bit odd but goes away after a day.,4,2024-02-11 23:00:00,0
REV01172,Portable Charger 20000mAh,R4313,"Broke after one month, disappointed.",4,2024-03-07 13:00:00,0
REV00147,LED Desk Lamp Pro,R4969,"Returned it, color was completely different.",5,2024-06-12 08:00:00,0
REV01750,Silk Sleep Mask,R2429,"Broke after one month, disappointed.",3,2024-05-13 14:00:00,0
REV01964,Bamboo Cutting Board,R8419,"Broke after one month, disappointed.",4,2024-05-04 17:00:00,0
REV00403,Stainless Steel Water Bottle,R9118,WOW! Exceeded ALL expectations! 10/10 recommend!!!,5,2024-04-16 10:07:00,1
REV00955,Air Purifier Mini,R4556,"Shipped fast, packaging was good, product works well.",4,2024-04-20 20:00:00,0
REV01913,Resistance Bands Set,R7291,Customer service was helpful when I had an issue.,3,2024-04-13 15:00:00,0
REV00660,Phone Stand Adjustable,R5142,"Shipped fast, packaging was good, product works well.",1,2024-01-18 22:00:00,0
REV01373,Coffee Grinder Manual,R8943,"Great product, works exactly as described.",3,2024-02-18 10:00:00,0
REV00464,Mechanical Keyboard RGB,R3773,"Great product, works exactly as described.",4,2024-03-26 04:00:00,0
REV01350,Coffee Grinder Manual,R8631,"Shipped fast, packaging was good, product works well.",2,2024-03-08 19:00:00,0
REV00187,LED Desk Lamp Pro,R3290,"Returned it, color was completely different.",3,2024-02-24 11:00:00,0
REV01148,Portable Charger 20000mAh,R1327,Works fine but the instructions are terrible.,5,2024-03-25 14:00:00,0
REV01225,Portable Charger 20000mAh,R9194,This is the greatest thing I have ever purchased!!!,5,2024-04-04 05:31:00,1
REV00609,Wireless Mouse Slim,R1493,Works fine but the instructions are terrible.,2,2024-04-18 11:00:00,0
REV00144,LED Desk Lamp Pro,R5135,"Best purchase I've made this year, highly recommend.",5,2024-04-23 19:00:00,0
REV00752,USB-C Hub 7-Port,R1439,"Best purchase I've made this year, highly recommend.",4,2024-02-17 10:00:00,0
REV01535,Laptop Stand Aluminum,R7718,"My kids love it, perfect size for them.",4,2024-05-20 08:00:00,0
REV00982,Air Purifier Mini,R7403,"My kids love it, perfect size for them.",4,2024-01-04 22:00:00,0
REV00198,LED Desk Lamp Pro,R3265,"Used it for two weeks now, still holding up.",5,2024-02-17 06:00:00,0
REV01634,Cable Organizer Box,R4577,The smell is a bit odd but goes away after a day.,4,2024-02-06 23:00:00,0
REV00884,Neck Massager Electric,R9115,Outstanding product! Perfect! Amazing! Buy buy buy!,5,2024-03-28 04:14:00,1
REV00280,Yoga Mat Ultra,R9076,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-04-16 23:10:00,1
REV00294,Yoga Mat Ultra,R9023,"Absolutely incredible, changed my life completely!",5,2024-04-17 01:48:00,1
REV01857,Resistance Bands Set,R3004,The smell is a bit odd but goes away after a day.,5,2024-02-15 15:00:00,0
REV00401,Stainless Steel Water Bottle,R9070,WOW! Exceeded ALL expectations! 10/10 recommend!!!,5,2024-04-18 12:22:00,1
REV00123,LED Desk Lamp Pro,R2614,Works fine but the instructions are terrible.,5,2024-06-24 23:00:00,0
REV01208,Portable Charger 20000mAh,R9141,Superb! Excellent! World class! Highly recommended!,5,2024-04-05 17:42:00,1
REV00203,LED Desk Lamp Pro,R5702,"Very solid build quality, happy with my purchase.",5,2024-06-12 15:00:00,0
REV01463,Ring Light 10-inch,R7207,"Average quality, expected better at this price point.",4,2024-02-29 06:00:00,0
REV00836,Neck Massager Electric,R5987,"Very solid build quality, happy with my purchase.",4,2024-01-23 13:00:00,0
REV00247,Yoga Mat Ultra,R3188,The smell is a bit odd but goes away after a day.,5,2024-04-16 10:00:00,0
REV01440,Ring Light 10-inch,R2416,"It's okay, does the job but nothing special.",5,2024-01-20 23:00:00,0
REV01734,Cable Organizer Box,R9024,WOW! Exceeded ALL expectations! 10/10 recommend!!!,5,2024-02-07 06:49:00,1
REV01785,Silk Sleep Mask,R6305,"It's okay, does the job but nothing special.",4,2024-02-25 04:00:00,0
REV01937,Bamboo Cutting Board,R1306,"Great product, works exactly as described.",4,2024-03-27 05:00:00,0
REV01708,Cable Organizer Box,R9098,AMAZING!!! Best product EVER!!! Buy it NOW!!!,5,2024-02-08 06:50:00,1
REV01916,Resistance Bands Set,R8963,Not what I expected based on the photos.,5,2024-01-14 02:00:00,0
REV01154,Portable Charger 20000mAh,R2747,"It's okay, does the job but nothing special.",3,2024-04-13 02:00:00,0
REV01662,Cable Organizer Box,R6412,"Returned it, color was completely different.",4,2024-05-06 13:00:00,0
REV01427,Coffee Grinder Manual,R3659,The smell is a bit odd but goes away after a day.,4,2024-04-23 11:00:00,0
REV00385,Stainless Steel Water Bottle,R9111,5 stars! Perfect in every way! Must buy immediately!,5,2024-04-18 01:24:00,1
REV01790,Silk Sleep Mask,R8048,Works fine but the instructions are terrible.,5,2024-06-09 14:00:00,0
REV01760,Silk Sleep Mask,R8291,"It's okay, does the job but nothing special.",4,2024-04-21 08:00:00,0
REV00855,Neck Massager Electric,R4741,"It's okay, does the job but nothing special.",2,2024-03-13 09:00:00,0
REV01590,Laptop Stand Aluminum,R1583,"My kids love it, perfect size for them.",3,2024-06-29 09:00:00,0
REV00220,Yoga Mat Ultra,R7493,"Very solid build quality, happy with my purchase.",2,2024-03-09 04:00:00,0
REV00642,Phone Stand Adjustable,R8677,The smell is a bit odd but goes away after a day.,1,2024-03-26 09:00:00,0
REV00002,Bluetooth Speaker X1,R2791,"Great product, works exactly as described.",1,2024-05-31 13:00:00,0
REV00113,LED Desk Lamp Pro,R8137,"Good value for the price, would buy again.",5,2024-04-27 11:00:00,0
REV00699,Phone Stand Adjustable,R3198,"Shipped fast, packaging was good, product works well.",3,2024-04-07 05:00:00,0
REV01951,Bamboo Cutting Board,R4295,"It's okay, does the job but nothing special.",3,2024-06-18 17:00:00,0
REV00952,Air Purifier Mini,R6996,The smell is a bit odd but goes away after a day.,4,2024-03-28 05:00:00,0
